question_id,user_id,topic,word_count,word_count_bucket,created_date,created_dow,created_is_weekend,asker_country,asker_device_type,variant,asker_account_age_at_question_days,account_age_bucket,asker_prior_questions_count,asker_prior_quality_rate,num_views,num_answers,num_upvotes,upvote_rate,answer_rate,engagement_score,is_high_engagement,unique_answer_actors,unique_ask_actors,unique_upvote_actors,unique_view_actors,got_quality_answer
5957,5012,relationships,67,long,2026-06-10,Wednesday,False,gb,mobile,treatment,987,veteran (1yr+),0,,21,2,8,0.38095238095238093,0.09523809523809523,0.2323657474600871,0,0,1,3,2,1
15406,5012,education,37,medium,2026-06-25,Thursday,False,gb,mobile,treatment,1002,veteran (1yr+),1,1.0,28,1,6,0.21428571428571427,0.03571428571428571,0.23132559264634736,0,0,1,0,5,1
34243,5012,technology,30,short,2026-07-25,Saturday,True,gb,mobile,treatment,1032,veteran (1yr+),2,1.0,18,4,22,1.2222222222222223,0.2222222222222222,0.36785195936139337,1,0,1,3,4,1
24921,5013,education,55,medium,2026-07-10,Friday,False,us,desktop,treatment,866,veteran (1yr+),0,,26,2,13,0.5,0.07692307692307693,0.2958635703918722,1,0,1,2,4,1
34858,5013,education,46,medium,2026-07-26,Sunday,True,us,desktop,treatment,882,veteran (1yr+),1,1.0,20,0,0,0.0,0.0,0.10897435897435898,0,0,1,0,2,0
23030,5014,travel,24,short,2026-07-07,Tuesday,False,in,mobile,control,858,veteran (1yr+),0,,22,1,2,0.09090909090909091,0.045454545454545456,0.1677068214804064,0,0,1,3,1,0
30441,5014,politics,28,short,2026-07-19,Sunday,True,in,mobile,control,870,veteran (1yr+),1,0.0,23,0,0,0.0,0.0,0.12820512820512822,0,0,1,0,2,0
35515,5014,relationships,16,short,2026-07-27,Monday,False,in,mobile,control,878,veteran (1yr+),2,0.0,16,1,3,0.1875,0.0625,0.13553459119496855,0,0,1,1,3,1
13473,5015,travel,60,medium,2026-06-22,Monday,False,br,desktop,control,144,established (3-12mo),0,,23,1,6,0.2608695652173913,0.043478260869565216,0.1992743105950653,0,0,1,0,4,1
14819,5015,technology,10,very_short,2026-06-24,Wednesday,False,br,desktop,control,146,established (3-12mo),1,1.0,15,0,0,0.0,0.0,0.07692307692307693,0,0,1,0,1,0
26166,5015,technology,9,very_short,2026-07-12,Sunday,True,br,desktop,control,164,established (3-12mo),2,0.5,25,2,10,0.4,0.08,0.27058538945331395,1,1,1,2,3,1
29780,5015,travel,10,very_short,2026-07-18,Saturday,True,br,desktop,control,170,established (3-12mo),3,0.6666666666666666,22,0,1,0.045454545454545456,0.0,0.1280841799709724,0,1,1,0,2,0
14176,5017,sports,30,short,2026-06-23,Tuesday,False,ca,desktop,treatment,242,established (3-12mo),0,,15,0,1,0.06666666666666667,0.0,0.08321238509917755,0,0,1,0,2,0
17298,5017,technology,80,long,2026-06-28,Sunday,True,ca,desktop,treatment,247,established (3-12mo),1,0.0,28,0,0,0.0,0.0,0.16025641025641027,0,2,1,0,1,0
26167,5017,sports,27,short,2026-07-12,Sunday,True,ca,desktop,treatment,261,established (3-12mo),2,0.0,17,2,7,0.4117647058823529,0.11764705882352941,0.2004354136429608,0,0,1,4,1,1
896,5018,relationships,82,long,2026-06-02,Tuesday,False,in,tablet,control,598,veteran (1yr+),0,,19,0,1,0.05263157894736842,0.0,0.1088534107402032,0,0,1,0,3,0
2777,5018,relationships,41,medium,2026-06-05,Friday,False,in,tablet,control,601,veteran (1yr+),1,0.0,21,0,1,0.047619047619047616,0.0,0.121673923560716,0,0,1,2,1,0
6608,5018,science,48,medium,2026-06-11,Thursday,False,in,tablet,control,607,veteran (1yr+),2,0.0,20,0,1,0.05,0.0,0.1152636671504596,0,1,1,1,1,0
12825,5018,education,30,short,2026-06-21,Sunday,True,in,tablet,control,617,veteran (1yr+),3,0.0,21,0,0,0.0,0.0,0.11538461538461538,0,0,1,0,2,0
14177,5018,education,40,medium,2026-06-23,Tuesday,False,in,tablet,control,619,veteran (1yr+),4,0.0,24,1,2,0.08333333333333333,0.041666666666666664,0.1805273343009192,0,1,1,1,3,0
14820,5018,technology,11,very_short,2026-06-24,Wednesday,False,in,tablet,control,620,veteran (1yr+),5,0.0,14,1,3,0.21428571428571427,0.07142857142857142,0.12271407837445573,0,0,1,1,2,1
18589,5018,health,23,short,2026-06-30,Tuesday,False,in,tablet,control,626,veteran (1yr+),6,0.16666666666666666,21,0,0,0.0,0.0,0.11538461538461538,0,0,1,0,2,0
23672,5018,relationships,29,short,2026-07-08,Wednesday,False,in,tablet,control,634,veteran (1yr+),7,0.14285714285714285,19,1,4,0.21052631578947367,0.05263157894736842,0.1610546686018384,0,1,1,0,3,1
24922,5018,science,62,long,2026-07-10,Friday,False,in,tablet,control,636,veteran (1yr+),8,0.25,19,1,6,0.3157894736842105,0.05263157894736842,0.17363328495403965,0,0,1,1,3,1
25563,5018,science,35,medium,2026-07-11,Saturday,True,in,tablet,control,637,veteran (1yr+),9,0.3333333333333333,16,1,3,0.1875,0.0625,0.13553459119496855,0,0,1,2,2,1
26776,5018,finance,16,short,2026-07-13,Monday,False,in,tablet,control,639,veteran (1yr+),10,0.4,16,1,5,0.3125,0.0625,0.1481132075471698,0,1,1,2,1,1
28609,5018,health,53,medium,2026-07-16,Thursday,False,in,tablet,control,642,veteran (1yr+),11,0.45454545454545453,21,2,11,0.5238095238095238,0.09523809523809523,0.251233671988389,0,0,1,2,3,1
29781,5018,science,20,short,2026-07-18,Saturday,True,in,tablet,control,644,veteran (1yr+),12,0.5,16,0,0,0.0,0.0,0.08333333333333333,0,0,1,1,1,0
34244,5018,sports,18,short,2026-07-25,Saturday,True,in,tablet,control,651,veteran (1yr+),13,0.46153846153846156,12,0,1,0.08333333333333333,0.0,0.06398161586840832,0,0,1,1,1,0
36113,5018,finance,49,medium,2026-07-28,Tuesday,False,in,tablet,control,654,veteran (1yr+),14,0.42857142857142855,18,2,7,0.3888888888888889,0.1111111111111111,0.20684567005321722,0,2,1,0,3,1
37361,5018,science,18,short,2026-07-30,Thursday,False,in,tablet,control,656,veteran (1yr+),15,0.4666666666666667,18,2,5,0.2777777777777778,0.1111111111111111,0.19426705370101596,0,1,1,1,3,1
4694,5019,technology,20,short,2026-06-08,Monday,False,ca,desktop,control,1005,veteran (1yr+),0,,15,1,3,0.2,0.06666666666666667,0.12912433478471216,0,1,1,0,2,1
17299,5019,career,47,medium,2026-06-28,Sunday,True,ca,desktop,control,1025,veteran (1yr+),1,1.0,17,1,5,0.29411764705882354,0.058823529411764705,0.15452346395742622,0,0,1,1,3,1
21082,5019,travel,26,short,2026-07-04,Saturday,True,ca,desktop,control,1031,veteran (1yr+),2,1.0,23,2,8,0.34782608695652173,0.08695652173913043,0.2451862602805999,0,0,1,0,5,1
23673,5020,science,10,very_short,2026-07-08,Wednesday,False,br,mobile,control,956,veteran (1yr+),0,,15,1,5,0.3333333333333333,0.06666666666666667,0.14170295113691342,0,0,1,1,2,1
6609,5022,career,121,very_long,2026-06-11,Thursday,False,in,mobile,treatment,932,veteran (1yr+),0,,25,3,15,0.6,0.12,0.33536526366715047,1,0,1,1,6,1
7864,5022,technology,63,long,2026-06-13,Saturday,True,in,mobile,treatment,934,veteran (1yr+),1,1.0,24,1,4,0.16666666666666666,0.041666666666666664,0.19310595065312045,0,0,1,0,5,1
21083,5022,finance,36,medium,2026-07-04,Saturday,True,in,mobile,treatment,955,veteran (1yr+),2,1.0,25,2,10,0.4,0.08,0.27058538945331395,1,2,1,0,4,1
7865,5023,finance,34,medium,2026-06-13,Saturday,True,us,desktop,control,633,veteran (1yr+),0,,25,2,8,0.32,0.08,0.2580067731011127,0,0,1,3,3,1
24313,5023,science,30,short,2026-07-09,Thursday,False,us,desktop,control,659,veteran (1yr+),1,1.0,16,2,6,0.375,0.125,0.1877358490566038,0,1,1,0,4,1
32323,5023,technology,25,short,2026-07-22,Wednesday,False,us,desktop,control,672,veteran (1yr+),2,1.0,19,1,5,0.2631578947368421,0.05263157894736842,0.16734397677793902,0,1,1,1,2,1
274,5024,science,44,medium,2026-06-01,Monday,False,br,desktop,treatment,622,veteran (1yr+),0,,29,2,11,0.3793103448275862,0.06896551724137931,0.30251572327044024,1,1,1,0,5,1
4695,5024,relationships,65,long,2026-06-08,Monday,False,br,desktop,treatment,629,veteran (1yr+),1,1.0,30,0,0,0.0,0.0,0.1730769230769231,0,0,1,2,1,0
5328,5024,career,29,short,2026-06-09,Tuesday,False,br,desktop,treatment,630,veteran (1yr+),2,0.5,33,1,7,0.21212121212121213,0.030303030303030304,0.26966618287373,1,0,1,2,4,1
7866,5024,career,41,medium,2026-06-13,Saturday,True,br,desktop,treatment,634,veteran (1yr+),3,0.6666666666666666,28,2,11,0.39285714285714285,0.07142857142857142,0.29610546686018385,1,2,1,0,4,1
9056,5024,career,26,short,2026-06-15,Monday,False,br,desktop,treatment,636,veteran (1yr+),4,0.75,28,3,14,0.5,0.10714285714285714,0.34830672472181906,1,0,1,1,6,1
26168,5024,career,25,short,2026-07-12,Sunday,True,br,desktop,treatment,663,veteran (1yr+),5,0.8,24,3,18,0.75,0.125,0.3478229317851959,1,1,1,0,6,1
30442,5024,career,37,medium,2026-07-19,Sunday,True,br,desktop,treatment,670,veteran (1yr+),6,0.8333333333333334,14,1,6,0.42857142857142855,0.07142857142857142,0.1415820029027576,0,0,1,0,3,1
33597,5024,politics,37,medium,2026-07-24,Friday,False,br,desktop,treatment,675,veteran (1yr+),7,0.8571428571428571,22,2,10,0.45454545454545453,0.09090909090909091,0.25135462022254473,0,0,1,2,3,1
34245,5024,finance,28,short,2026-07-25,Saturday,True,br,desktop,treatment,676,veteran (1yr+),8,0.875,33,1,4,0.12121212121212122,0.030303030303030304,0.2507982583454281,0,0,1,2,4,1
34859,5024,technology,75,long,2026-07-26,Sunday,True,br,desktop,treatment,677,veteran (1yr+),9,0.8888888888888888,26,3,13,0.5,0.11538461538461539,0.3291969037252056,1,0,1,1,6,1
9722,5025,health,30,short,2026-06-16,Tuesday,False,br,desktop,treatment,835,veteran (1yr+),0,,40,3,12,0.3,0.075,0.4126511852926947,1,1,1,0,8,1
15407,5025,sports,38,medium,2026-06-25,Thursday,False,br,desktop,treatment,844,veteran (1yr+),1,1.0,38,8,40,1.0526315789473684,0.21052631578947367,0.7425979680696662,1,3,1,1,9,1
2125,5026,relationships,23,short,2026-06-04,Thursday,False,de,mobile,treatment,437,veteran (1yr+),0,,25,1,7,0.28,0.04,0.21838413159167877,0,1,1,1,3,1
8453,5026,travel,74,long,2026-06-14,Sunday,True,de,mobile,treatment,447,veteran (1yr+),1,1.0,21,2,11,0.5238095238095238,0.09523809523809523,0.251233671988389,0,2,1,0,3,1
4015,5027,technology,50,medium,2026-06-07,Sunday,True,br,mobile,control,447,veteran (1yr+),0,,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,1,2,0
36114,5027,sports,57,medium,2026-07-28,Tuesday,False,br,mobile,control,498,veteran (1yr+),1,0.0,25,0,1,0.04,0.0,0.14731494920174165,0,0,1,0,4,0
37362,5027,travel,18,short,2026-07-30,Thursday,False,br,mobile,control,500,veteran (1yr+),2,0.0,22,1,4,0.18181818181818182,0.045454545454545456,0.18028543783260764,0,0,1,0,4,1
1501,5029,science,32,medium,2026-06-03,Wednesday,False,ph,mobile,control,1063,veteran (1yr+),0,,22,0,0,0.0,0.0,0.12179487179487179,0,0,1,0,2,0
4696,5029,politics,13,very_short,2026-06-08,Monday,False,ph,mobile,control,1068,veteran (1yr+),1,0.0,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,1,2,0
7867,5029,travel,36,medium,2026-06-13,Saturday,True,ph,mobile,control,1073,veteran (1yr+),2,0.0,18,2,11,0.6111111111111112,0.1111111111111111,0.23200290275761973,0,0,1,1,4,1
17943,5029,health,10,very_short,2026-06-29,Monday,False,ph,mobile,control,1089,veteran (1yr+),3,0.3333333333333333,14,4,13,0.9285714285714286,0.2857142857142857,0.285607160135462,1,0,1,1,5,1
26777,5029,technology,29,short,2026-07-13,Monday,False,ph,mobile,control,1103,veteran (1yr+),4,0.5,19,0,0,0.0,0.0,0.10256410256410257,0,0,1,0,2,0
28610,5030,travel,35,medium,2026-07-16,Thursday,False,gb,tablet,treatment,626,veteran (1yr+),0,,23,1,6,0.2608695652173913,0.043478260869565216,0.1992743105950653,0,0,1,0,4,1
21720,5031,technology,29,short,2026-07-05,Sunday,True,ph,desktop,treatment,203,established (3-12mo),0,,27,1,4,0.14814814814814814,0.037037037037037035,0.2123367198838897,0,1,1,1,3,1
34860,5034,science,24,short,2026-07-26,Sunday,True,us,mobile,control,789,veteran (1yr+),0,,31,1,3,0.0967741935483871,0.03225806451612903,0.2316884373488147,0,0,1,1,4,1
33598,5035,health,28,short,2026-07-24,Friday,False,us,mobile,treatment,193,established (3-12mo),0,,16,0,0,0.0,0.0,0.08333333333333333,0,0,1,0,2,0
9057,5036,politics,29,short,2026-06-15,Monday,False,br,mobile,control,928,veteran (1yr+),0,,22,4,14,0.6363636363636364,0.18181818181818182,0.3431785195936139,1,1,1,1,5,1
13474,5036,science,31,medium,2026-06-22,Monday,False,br,mobile,control,935,veteran (1yr+),1,1.0,25,0,1,0.04,0.0,0.14731494920174165,0,0,1,1,3,0
20483,5036,career,53,medium,2026-07-03,Friday,False,br,mobile,control,946,veteran (1yr+),2,0.5,27,4,21,0.7777777777777778,0.14814814814814814,0.41925495887760045,1,0,1,0,8,1
21721,5036,career,13,very_short,2026-07-05,Sunday,True,br,mobile,control,948,veteran (1yr+),3,0.6666666666666666,18,1,3,0.16666666666666666,0.05555555555555555,0.14835510401548135,0,1,1,1,2,1
23674,5036,science,83,long,2026-07-08,Wednesday,False,br,mobile,control,951,veteran (1yr+),4,0.75,28,2,15,0.5357142857142857,0.07142857142857142,0.32126269956458636,1,0,1,2,4,1
26169,5036,science,46,medium,2026-07-12,Sunday,True,br,mobile,control,955,veteran (1yr+),5,0.8,26,3,13,0.5,0.11538461538461539,0.3291969037252056,1,0,1,0,7,1
26778,5036,science,37,medium,2026-07-13,Monday,False,br,mobile,control,956,veteran (1yr+),6,0.8333333333333334,25,3,14,0.56,0.12,0.32907595549104984,1,0,1,3,4,1
36703,5036,relationships,11,very_short,2026-07-29,Wednesday,False,br,mobile,control,972,veteran (1yr+),7,0.8571428571428571,20,1,4,0.2,0.05,0.16746492501209484,0,1,1,0,3,1
13475,5038,technology,50,medium,2026-06-22,Monday,False,ph,mobile,treatment,1203,veteran (1yr+),0,,22,3,14,0.6363636363636364,0.13636363636363635,0.3098451862602806,1,1,1,2,3,1
23675,5038,politics,17,short,2026-07-08,Wednesday,False,ph,mobile,treatment,1219,veteran (1yr+),1,1.0,27,2,10,0.37037037037037035,0.07407407407407407,0.28340590227382684,1,0,1,1,5,1
26779,5038,health,20,short,2026-07-13,Monday,False,ph,mobile,treatment,1224,veteran (1yr+),2,1.0,14,1,4,0.2857142857142857,0.07142857142857142,0.12900338655055635,0,0,1,1,2,1
27979,5039,travel,70,long,2026-07-15,Wednesday,False,in,mobile,treatment,842,veteran (1yr+),0,,28,0,0,0.0,0.0,0.16025641025641027,0,0,1,0,3,0
14178,5040,technology,152,very_long,2026-06-23,Tuesday,False,us,mobile,treatment,736,veteran (1yr+),0,,23,2,10,0.43478260869565216,0.08695652173913043,0.2577648766328012,0,0,1,1,4,1
28611,5040,education,20,short,2026-07-16,Thursday,False,us,mobile,treatment,759,veteran (1yr+),1,1.0,13,1,1,0.07692307692307693,0.07692307692307693,0.10372520561199806,0,0,1,0,3,0
13476,5041,technology,25,short,2026-06-22,Monday,False,ph,tablet,control,919,veteran (1yr+),0,,23,0,0,0.0,0.0,0.12820512820512822,0,0,1,0,2,0
36704,5041,sports,50,medium,2026-07-29,Wednesday,False,ph,tablet,control,956,veteran (1yr+),1,0.0,27,1,5,0.18518518518518517,0.037037037037037035,0.21862602805999032,0,0,1,1,4,1
7229,5042,career,77,long,2026-06-12,Friday,False,ca,desktop,treatment,1177,veteran (1yr+),0,,27,1,5,0.18518518518518517,0.037037037037037035,0.21862602805999032,0,1,1,2,2,1
18590,5042,technology,122,very_long,2026-06-30,Tuesday,False,ca,desktop,treatment,1195,veteran (1yr+),1,1.0,30,1,3,0.1,0.03333333333333333,0.2252781809385583,0,1,1,0,4,1
23031,5042,career,34,medium,2026-07-07,Tuesday,False,ca,desktop,treatment,1202,veteran (1yr+),2,1.0,23,0,0,0.0,0.0,0.12820512820512822,0,0,1,0,2,0
24314,5042,technology,36,medium,2026-07-09,Thursday,False,ca,desktop,treatment,1204,veteran (1yr+),3,0.6666666666666666,21,1,5,0.23809523809523808,0.047619047619047616,0.18016448959845185,0,0,1,1,3,1
27404,5042,relationships,70,long,2026-07-14,Tuesday,False,ca,desktop,treatment,1209,veteran (1yr+),4,0.75,26,1,4,0.15384615384615385,0.038461538461538464,0.20592646347363328,0,0,1,3,2,1
31054,5042,relationships,51,medium,2026-07-20,Monday,False,ca,desktop,treatment,1215,veteran (1yr+),5,0.8,27,2,6,0.2222222222222222,0.07407407407407407,0.2582486695694243,0,0,1,2,4,1
3406,5043,travel,37,medium,2026-06-06,Saturday,True,ca,desktop,control,382,veteran (1yr+),0,,24,2,6,0.25,0.08333333333333333,0.23901790033865508,0,1,1,2,3,1
4697,5043,politics,27,short,2026-06-08,Monday,False,ca,desktop,control,384,veteran (1yr+),1,1.0,19,2,8,0.42105263157894735,0.10526315789473684,0.21954523463957423,0,2,1,1,2,1
24315,5043,technology,39,medium,2026-07-09,Thursday,False,ca,desktop,control,415,veteran (1yr+),2,1.0,23,2,10,0.43478260869565216,0.08695652173913043,0.2577648766328012,0,0,1,3,2,1
27980,5043,science,62,long,2026-07-15,Wednesday,False,ca,desktop,control,421,veteran (1yr+),3,1.0,21,1,3,0.14285714285714285,0.047619047619047616,0.1675858732462506,0,1,1,1,2,1
7230,5044,politics,58,medium,2026-06-12,Friday,False,au,desktop,treatment,1045,veteran (1yr+),0,,28,0,0,0.0,0.0,0.16025641025641027,0,1,1,1,1,0
14821,5044,travel,25,short,2026-06-24,Wednesday,False,au,desktop,treatment,1057,veteran (1yr+),1,0.0,21,3,9,0.42857142857142855,0.14285714285714285,0.271988388969521,1,0,1,1,5,1
26780,5044,politics,86,long,2026-07-13,Monday,False,au,desktop,treatment,1076,veteran (1yr+),2,0.5,25,0,0,0.0,0.0,0.14102564102564102,0,0,1,0,3,0
34861,5044,relationships,38,medium,2026-07-26,Sunday,True,au,desktop,treatment,1089,veteran (1yr+),3,0.3333333333333333,22,1,3,0.13636363636363635,0.045454545454545456,0.17399612965650701,0,0,1,2,2,1
37363,5044,finance,31,medium,2026-07-30,Thursday,False,au,desktop,treatment,1093,veteran (1yr+),4,0.5,19,1,2,0.10526315789473684,0.05263157894736842,0.14847605224963714,0,1,1,1,2,0
2778,5045,career,25,short,2026-06-05,Friday,False,in,mobile,control,176,established (3-12mo),0,,25,3,12,0.48,0.12,0.3164973391388486,1,0,1,3,4,1
4016,5046,finance,16,short,2026-06-07,Sunday,True,in,mobile,treatment,928,veteran (1yr+),0,,20,2,7,0.35,0.1,0.21966618287373005,0,0,1,1,4,1
5329,5046,finance,14,very_short,2026-06-09,Tuesday,False,in,mobile,treatment,930,veteran (1yr+),1,1.0,26,2,10,0.38461538461538464,0.07692307692307693,0.27699564586357034,1,1,1,0,5,1
6610,5046,science,22,short,2026-06-11,Thursday,False,in,mobile,treatment,932,veteran (1yr+),2,1.0,20,2,10,0.5,0.1,0.23853410740203196,0,0,1,3,2,1
9058,5046,science,49,medium,2026-06-15,Monday,False,in,mobile,treatment,936,veteran (1yr+),3,1.0,26,1,3,0.11538461538461539,0.038461538461538464,0.19963715529753265,0,0,1,1,4,1
12826,5046,career,12,very_short,2026-06-21,Sunday,True,in,mobile,treatment,942,veteran (1yr+),4,1.0,18,1,5,0.2777777777777778,0.05555555555555555,0.1609337203676826,0,0,1,1,3,1
8454,5047,technology,43,medium,2026-06-14,Sunday,True,in,desktop,control,853,veteran (1yr+),0,,19,1,4,0.21052631578947367,0.05263157894736842,0.1610546686018384,0,0,1,0,4,1
3407,5048,finance,46,medium,2026-06-06,Saturday,True,in,desktop,treatment,989,veteran (1yr+),0,,23,1,3,0.13043478260869565,0.043478260869565216,0.18040638606676343,0,0,1,1,3,1
14179,5048,sports,36,medium,2026-06-23,Tuesday,False,in,desktop,treatment,1006,veteran (1yr+),1,1.0,21,1,6,0.2857142857142857,0.047619047619047616,0.18645379777455248,0,0,1,3,1,1
34862,5048,science,48,medium,2026-07-26,Sunday,True,in,desktop,treatment,1039,veteran (1yr+),2,1.0,22,1,4,0.18181818181818182,0.045454545454545456,0.18028543783260764,0,1,1,2,1,1
19224,5049,technology,33,medium,2026-07-01,Wednesday,False,ca,desktop,treatment,1010,veteran (1yr+),0,,17,0,1,0.058823529411764705,0.0,0.09603289791969037,0,0,1,1,2,0
14180,5050,technology,73,long,2026-06-23,Tuesday,False,in,mobile,treatment,141,established (3-12mo),0,,15,3,13,0.8666666666666667,0.2,0.2586840832123851,0,1,1,1,3,1
27405,5050,sports,66,long,2026-07-14,Tuesday,False,in,mobile,treatment,162,established (3-12mo),1,1.0,25,1,4,0.16,0.04,0.1995162070633769,0,1,1,2,2,1
21722,5051,technology,37,medium,2026-07-05,Sunday,True,us,mobile,control,969,veteran (1yr+),0,,25,1,2,0.08,0.04,0.18693759071117563,0,0,1,2,3,0
24316,5051,technology,28,short,2026-07-09,Thursday,False,us,mobile,control,973,veteran (1yr+),1,0.0,20,1,4,0.2,0.05,0.16746492501209484,0,0,1,1,3,1
34246,5051,travel,46,medium,2026-07-25,Saturday,True,us,mobile,control,989,veteran (1yr+),2,0.5,25,4,24,0.96,0.16,0.4253023705853895,1,0,1,4,4,1
21723,5052,sports,13,very_short,2026-07-05,Sunday,True,br,mobile,control,326,established (3-12mo),0,,16,1,6,0.375,0.0625,0.15440251572327043,0,0,1,1,3,1
27406,5052,politics,9,very_short,2026-07-14,Tuesday,False,br,mobile,control,335,established (3-12mo),1,1.0,18,0,0,0.0,0.0,0.09615384615384615,0,0,1,0,2,0
19848,5053,technology,33,medium,2026-07-02,Thursday,False,in,mobile,treatment,480,veteran (1yr+),0,,22,1,4,0.18181818181818182,0.045454545454545456,0.18028543783260764,0,1,1,2,1,1
24923,5053,technology,67,long,2026-07-10,Friday,False,in,mobile,treatment,488,veteran (1yr+),1,1.0,14,2,8,0.5714285714285714,0.14285714285714285,0.18749395258829218,0,0,1,2,2,1
897,5054,sports,25,short,2026-06-02,Tuesday,False,br,mobile,treatment,923,veteran (1yr+),0,,19,2,11,0.5789473684210527,0.10526315789473684,0.23841315916787612,0,1,1,2,2,1
9059,5054,career,144,very_long,2026-06-15,Monday,False,br,mobile,treatment,936,veteran (1yr+),1,1.0,26,3,14,0.5384615384615384,0.11538461538461539,0.33548621190130623,1,0,1,1,6,1
20484,5054,education,50,medium,2026-07-03,Friday,False,br,mobile,treatment,954,veteran (1yr+),2,1.0,27,1,5,0.18518518518518517,0.037037037037037035,0.21862602805999032,0,2,1,1,2,1
29782,5054,technology,73,long,2026-07-18,Saturday,True,br,mobile,treatment,969,veteran (1yr+),3,1.0,27,1,5,0.18518518518518517,0.037037037037037035,0.21862602805999032,0,0,1,1,4,1
35516,5054,politics,78,long,2026-07-27,Monday,False,br,mobile,treatment,978,veteran (1yr+),4,1.0,22,2,11,0.5,0.09090909090909091,0.25764392839864536,0,0,1,0,5,1
2126,5055,politics,53,medium,2026-06-04,Thursday,False,br,desktop,treatment,1091,veteran (1yr+),0,,27,0,0,0.0,0.0,0.15384615384615385,0,1,1,0,2,0
11550,5055,technology,49,medium,2026-06-19,Friday,False,br,desktop,treatment,1106,veteran (1yr+),1,0.0,23,0,0,0.0,0.0,0.12820512820512822,0,0,1,0,2,0
22401,5055,science,28,short,2026-07-06,Monday,False,br,desktop,treatment,1123,veteran (1yr+),2,0.0,22,0,0,0.0,0.0,0.12179487179487179,0,0,1,0,2,0
25564,5055,science,42,medium,2026-07-11,Saturday,True,br,desktop,treatment,1128,veteran (1yr+),3,0.0,16,1,4,0.25,0.0625,0.14182389937106918,0,0,1,1,3,1
36115,5055,science,32,medium,2026-07-28,Tuesday,False,br,desktop,treatment,1145,veteran (1yr+),4,0.25,23,1,5,0.21739130434782608,0.043478260869565216,0.19298500241896469,0,0,1,0,4,1
18591,5056,technology,48,medium,2026-06-30,Tuesday,False,gb,mobile,treatment,760,veteran (1yr+),0,,22,1,4,0.18181818181818182,0.045454545454545456,0.18028543783260764,0,0,1,0,4,1
29783,5056,technology,58,medium,2026-07-18,Saturday,True,gb,mobile,treatment,778,veteran (1yr+),1,1.0,31,5,25,0.8064516129032258,0.16129032258064516,0.5033865505563618,1,1,1,0,8,1
14822,5059,travel,33,medium,2026-06-24,Wednesday,False,au,desktop,control,681,veteran (1yr+),0,,33,0,1,0.030303030303030304,0.0,0.19859700048379292,0,0,1,3,2,0
29784,5059,finance,72,long,2026-07-18,Saturday,True,au,desktop,control,705,veteran (1yr+),1,0.0,23,2,8,0.34782608695652173,0.08695652173913043,0.2451862602805999,0,0,1,1,4,1
21724,5060,travel,40,medium,2026-07-05,Sunday,True,us,mobile,treatment,943,veteran (1yr+),0,,29,3,14,0.4827586206896552,0.10344827586206896,0.35471698113207545,1,1,1,1,5,1
16026,5061,sports,34,medium,2026-06-26,Friday,False,us,mobile,treatment,1107,veteran (1yr+),0,,26,2,11,0.4230769230769231,0.07692307692307693,0.28328495403967097,1,2,1,1,3,1
21084,5061,career,73,long,2026-07-04,Saturday,True,us,mobile,treatment,1115,veteran (1yr+),1,1.0,27,1,2,0.07407407407407407,0.037037037037037035,0.19975810353168844,0,0,1,1,4,0
27407,5061,science,20,short,2026-07-14,Tuesday,False,us,mobile,treatment,1125,veteran (1yr+),2,0.5,22,2,8,0.36363636363636365,0.09090909090909091,0.23877600387034348,0,0,1,2,3,1
31055,5061,relationships,70,long,2026-07-20,Monday,False,us,mobile,treatment,1131,veteran (1yr+),3,0.6666666666666666,34,4,17,0.5,0.11764705882352941,0.4389695210449927,1,2,1,1,6,1
25565,5062,technology,7,very_short,2026-07-11,Saturday,True,in,mobile,control,578,veteran (1yr+),0,,13,2,5,0.38461538461538464,0.15384615384615385,0.16221577164973391,0,0,1,1,3,1
27981,5062,sports,16,short,2026-07-15,Wednesday,False,in,mobile,control,582,veteran (1yr+),1,1.0,17,1,3,0.17647058823529413,0.058823529411764705,0.14194484760522497,0,2,1,0,2,1
8455,5063,relationships,25,short,2026-06-14,Sunday,True,ph,desktop,control,829,veteran (1yr+),0,,31,1,3,0.0967741935483871,0.03225806451612903,0.2316884373488147,0,0,1,1,4,1
275,5064,sports,69,long,2026-06-01,Monday,False,in,mobile,treatment,383,veteran (1yr+),0,,18,3,12,0.6666666666666666,0.16666666666666666,0.27162554426705365,1,1,1,0,5,1
1502,5064,health,157,very_long,2026-06-03,Wednesday,False,in,mobile,treatment,385,veteran (1yr+),1,1.0,18,3,11,0.6111111111111112,0.16666666666666666,0.265336236090953,0,0,1,2,4,1
5330,5064,education,51,medium,2026-06-09,Tuesday,False,in,mobile,treatment,391,veteran (1yr+),2,1.0,26,1,5,0.19230769230769232,0.038461538461538464,0.2122157716497339,0,0,1,2,3,1
9723,5064,education,42,medium,2026-06-16,Tuesday,False,in,mobile,treatment,398,veteran (1yr+),3,1.0,19,1,6,0.3157894736842105,0.05263157894736842,0.17363328495403965,0,0,1,1,3,1
11551,5064,career,46,medium,2026-06-19,Friday,False,in,mobile,treatment,401,veteran (1yr+),4,1.0,30,1,3,0.1,0.03333333333333333,0.2252781809385583,0,1,1,0,4,1
