question_id,user_id,created_date,account_age_bucket,asker_account_age_at_question_days,asker_country,asker_device_type,asker_prior_quality_rate,asker_prior_questions_count,created_dow,created_is_weekend,log_word_count,topic,topic_prior_count,topic_prior_quality_rate,variant,word_count,word_count_bucket,word_count_z_within_topic,num_views,num_answers,num_upvotes,upvote_rate,answer_rate,engagement_score,is_high_engagement,unique_answer_actors,unique_ask_actors,unique_upvote_actors,unique_view_actors,got_quality_answer
7834,4493,2026-06-13,established (3-12mo),158,in,mobile,,0,Saturday,True,3.5263605246161616,sports,661,0.6838124054462935,treatment,33,medium,-0.34503111892616484,24,2,7,0.2916666666666667,0.0833333333333333,0.2453072085147557,0,0,1,2,4,1
9688,4493,2026-06-16,established (3-12mo),161,in,mobile,1.0,1,Tuesday,False,3.970291913552122,travel,754,0.7413793103448276,treatment,52,medium,0.46797725438094484,31,1,4,0.1290322580645161,0.032258064516129,0.2379777455249153,0,0,1,1,4,1
15384,4493,2026-06-25,established (3-12mo),170,in,mobile,1.0,2,Thursday,False,4.605170185988092,finance,1289,0.6974398758727696,treatment,99,long,2.504533347042136,25,5,18,0.72,0.2,0.420899854862119,1,1,1,3,5,1
16634,4493,2026-06-27,established (3-12mo),172,in,mobile,1.0,3,Saturday,True,3.2188758248682006,relationships,2034,0.7123893805309734,treatment,24,short,-0.714848233409242,24,2,7,0.2916666666666667,0.0833333333333333,0.2453072085147557,0,1,1,0,5,1
24895,4493,2026-07-10,established (3-12mo),185,in,mobile,1.0,4,Friday,False,4.584967478670572,technology,4018,0.6958685913389746,treatment,97,long,2.3086885271495516,36,2,8,0.2222222222222222,0.0555555555555555,0.3285195936139332,1,0,1,1,6,1
34830,4493,2026-07-26,established (3-12mo),201,in,mobile,1.0,5,Sunday,True,3.4657359027997265,technology,5596,0.6956754824874911,treatment,31,medium,-0.4206049043196249,24,1,6,0.25,0.0416666666666666,0.2056845670053217,0,0,1,1,4,1
16635,4494,2026-06-27,veteran (1yr+),1065,ca,desktop,,0,Saturday,True,3.8918202981106265,politics,1288,0.6995341614906833,control,48,medium,0.31172029578571686,32,1,5,0.15625,0.03125,0.2506773101112723,0,2,1,0,4,1
21052,4494,2026-07-04,veteran (1yr+),1072,ca,desktop,1.0,1,Saturday,True,2.833213344056216,relationships,2564,0.7086583463338534,control,16,short,-1.0534444970424086,29,0,0,0.0,0.0,0.1666666666666666,0,0,1,0,3,0
21053,4495,2026-07-04,veteran (1yr+),1043,in,mobile,,0,Saturday,True,3.7376696182833684,politics,1636,0.7029339853300733,treatment,41,medium,0.007757283064739644,12,2,6,0.5,0.1666666666666666,0.1620948234155781,0,1,1,2,1,1
21696,4497,2026-07-05,veteran (1yr+),914,us,desktop,,0,Sunday,True,3.367295829986474,politics,1685,0.7020771513353116,control,28,short,-0.5567454548456466,20,1,3,0.15,0.05,0.1611756168359942,0,0,1,2,2,1
26139,4497,2026-07-12,veteran (1yr+),921,us,desktop,1.0,1,Sunday,True,3.2188758248682006,health,2266,0.6888790820829656,control,24,short,-0.6934174648387863,23,0,0,0.0,0.0,0.1282051282051282,0,0,1,0,2,0
34211,4497,2026-07-25,veteran (1yr+),934,us,desktop,0.5,2,Saturday,True,3.58351893845611,technology,5488,0.6951530612244898,control,35,medium,-0.2551931812002809,29,1,3,0.1034482758620689,0.0344827586206896,0.2188679245283018,0,2,1,2,1,1
8423,4498,2026-06-14,veteran (1yr+),643,us,desktop,,0,Sunday,True,3.4657359027997265,health,740,0.6756756756756757,treatment,31,medium,-0.40772937020538863,28,0,1,0.0357142857142857,0.0,0.1665457184325109,0,0,1,0,4,0
9689,4498,2026-06-16,veteran (1yr+),645,us,desktop,0.0,1,Tuesday,False,3.295836866004329,sports,805,0.6795031055900621,treatment,26,short,-0.6385951190979435,20,0,0,0.0,0.0,0.1089743589743589,0,0,1,0,2,0
244,4500,2026-06-01,veteran (1yr+),1041,ph,mobile,,0,Monday,False,3.4339872044851463,relationships,33,0.8181818181818182,treatment,30,short,-0.46090103568436697,25,1,4,0.16,0.04,0.1995162070633769,0,0,1,2,3,1
2095,4500,2026-06-04,veteran (1yr+),1044,ph,mobile,1.0,1,Thursday,False,4.07753744390572,sports,161,0.6708074534161491,treatment,58,medium,0.7034117388301878,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,2,1,0
4662,4500,2026-06-08,veteran (1yr+),1048,ph,mobile,0.5,2,Monday,False,4.02535169073515,sports,380,0.7026315789473684,treatment,55,medium,0.5775985958994255,38,2,10,0.2631578947368421,0.0526315789473684,0.3539187227866473,1,0,1,2,5,1
6580,4500,2026-06-11,veteran (1yr+),1051,ph,mobile,0.6666666666666666,3,Thursday,False,3.1780538303479458,education,605,0.6909090909090909,treatment,23,short,-0.7334505154778438,19,2,10,0.5263157894736842,0.1052631578947368,0.2321238509917755,0,0,1,1,4,1
10312,4500,2026-06-17,veteran (1yr+),1057,ph,mobile,0.75,4,Wednesday,False,3.2188758248682006,technology,1661,0.7007826610475617,treatment,24,short,-0.710075419778477,29,2,8,0.2758620689655172,0.0689655172413793,0.2836477987421383,1,1,1,1,4,1
13436,4500,2026-06-22,veteran (1yr+),1062,ph,mobile,0.8,5,Monday,False,3.4965075614664802,education,1208,0.7011589403973509,treatment,32,medium,-0.3541282745677935,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,2,1,0
14144,4500,2026-06-23,veteran (1yr+),1063,ph,mobile,0.6666666666666666,6,Tuesday,False,4.343805421853684,finance,1184,0.6993243243243243,treatment,76,long,1.520943545307836,25,1,3,0.12,0.04,0.1932268988872762,0,1,1,2,2,1
14790,4500,2026-06-24,veteran (1yr+),1064,ph,mobile,0.7142857142857143,7,Wednesday,False,2.70805020110221,health,1287,0.6891996891996892,treatment,14,very_short,-1.1015433143150686,18,1,5,0.2777777777777778,0.0555555555555555,0.1609337203676826,0,1,1,0,3,1
15988,4500,2026-06-26,veteran (1yr+),1066,ph,mobile,0.75,8,Friday,False,4.276666119016055,relationships,1954,0.7134083930399181,treatment,71,long,1.274404815435612,20,0,0,0.0,0.0,0.1089743589743589,0,0,1,1,1,0
18561,4500,2026-06-30,veteran (1yr+),1070,ph,mobile,0.6666666666666666,9,Tuesday,False,3.4011973816621555,career,2128,0.674812030075188,treatment,29,short,-0.4962617252451693,22,1,5,0.2272727272727272,0.0454545454545454,0.1865747460087082,0,1,1,2,1,1
19821,4500,2026-07-02,veteran (1yr+),1072,ph,mobile,0.7,10,Thursday,False,4.727387818712341,politics,1539,0.7037037037037037,treatment,112,long,3.0908106978060803,34,5,26,0.7647058823529411,0.1470588235294117,0.5289066279632317,1,1,1,3,6,1
21697,4500,2026-07-05,veteran (1yr+),1075,ph,mobile,0.7272727272727273,11,Sunday,True,3.5263605246161616,travel,1746,0.7216494845360825,treatment,33,medium,-0.3207382754571816,14,0,1,0.0714285714285714,0.0,0.0768021286889211,0,0,1,2,0,0
22370,4500,2026-07-06,veteran (1yr+),1076,ph,mobile,0.6666666666666666,12,Monday,False,4.499809670330265,career,2534,0.676006314127861,treatment,89,long,1.9950461896232503,28,3,22,0.7857142857142857,0.1071428571428571,0.3986211901306241,1,0,1,1,6,1
24896,4500,2026-07-10,veteran (1yr+),1080,ph,mobile,0.6923076923076923,13,Friday,False,3.4339872044851463,technology,4019,0.6959442647424733,treatment,30,short,-0.4619578350994609,18,2,9,0.5,0.1111111111111111,0.2194242864054184,0,0,1,0,5,1
25535,4500,2026-07-11,veteran (1yr+),1081,ph,mobile,0.7142857142857143,14,Saturday,True,3.1780538303479458,politics,1989,0.709904474610357,treatment,23,short,-0.7738618925034875,20,0,0,0.0,0.0,0.1089743589743589,0,0,1,1,1,0
28575,4500,2026-07-16,veteran (1yr+),1086,ph,mobile,0.6666666666666666,15,Thursday,False,3.367295829986474,education,2565,0.7033138401559454,treatment,28,short,-0.5227159371944825,28,3,14,0.5,0.1071428571428571,0.348306724721819,1,1,1,1,5,1
29753,4500,2026-07-18,veteran (1yr+),1088,ph,mobile,0.6875,16,Saturday,True,3.9512437185814275,science,3051,0.6964929531301213,treatment,51,medium,0.4712464815299997,25,3,15,0.6,0.12,0.3353652636671504,1,0,1,1,6,1
30416,4500,2026-07-19,veteran (1yr+),1089,ph,mobile,0.7058823529411765,17,Sunday,True,3.9318256327243257,technology,4908,0.6958027709861451,treatment,50,medium,0.3651007804972592,24,2,10,0.4166666666666667,0.0833333333333333,0.2641751330430575,0,0,1,1,5,1
32941,4500,2026-07-23,veteran (1yr+),1093,ph,mobile,0.7222222222222222,18,Thursday,False,3.4965075614664802,career,3690,0.6823848238482385,treatment,32,medium,-0.3716963295017483,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,0,3,0
33564,4500,2026-07-24,veteran (1yr+),1094,ph,mobile,0.6842105263157895,19,Friday,False,3.8501476017100584,politics,2636,0.7052352048558422,treatment,46,medium,0.22487372072258052,28,3,18,0.6428571428571429,0.1071428571428571,0.3734639574262215,1,0,1,1,6,1
34831,4500,2026-07-26,veteran (1yr+),1096,ph,mobile,0.7,20,Sunday,True,3.367295829986474,politics,2749,0.7042560931247727,treatment,28,short,-0.5567454548456466,21,0,1,0.0476190476190476,0.0,0.121673923560716,0,0,1,0,3,0
35483,4500,2026-07-27,veteran (1yr+),1097,ph,mobile,0.6666666666666666,21,Monday,False,3.7376696182833684,education,3196,0.700250312891114,treatment,41,medium,0.025193966342256745,27,2,8,0.2962962962962963,0.074074074074074,0.2708272859216256,1,1,1,1,4,1
36677,4500,2026-07-29,veteran (1yr+),1099,ph,mobile,0.6818181818181818,22,Wednesday,False,4.2626798770413155,technology,5879,0.6933151896581051,treatment,70,long,1.1921593960939794,20,1,5,0.25,0.05,0.1737542331881954,0,0,1,0,4,1
2096,4501,2026-06-04,veteran (1yr+),1108,in,mobile,,0,Thursday,False,4.477336814478207,travel,163,0.754601226993865,treatment,87,long,1.920874283030125,21,1,5,0.238095238095238,0.0476190476190476,0.1801644895984518,0,0,1,0,4,1
8424,4501,2026-06-14,veteran (1yr+),1118,in,mobile,1.0,1,Sunday,True,3.5263605246161616,health,741,0.6747638326585695,treatment,33,medium,-0.3261042003101322,29,2,9,0.3103448275862069,0.0689655172413793,0.289937106918239,1,0,1,2,4,1
23649,4501,2026-07-08,veteran (1yr+),1142,in,mobile,1.0,2,Wednesday,False,3.4339872044851463,career,2689,0.6753439940498327,treatment,30,short,-0.45473992666402896,27,1,4,0.1481481481481481,0.037037037037037,0.2123367198838897,0,1,1,0,4,1
8425,4502,2026-06-14,established (3-12mo),272,in,desktop,,0,Sunday,True,4.477336814478207,health,742,0.6752021563342318,treatment,87,long,1.8777753868617924,27,4,24,0.8888888888888888,0.1481481481481481,0.4381228834059023,1,0,1,0,8,1
35484,4502,2026-07-27,established (3-12mo),315,in,desktop,1.0,1,Monday,False,3.295836866004329,career,3975,0.6855345911949685,treatment,26,short,-0.6208271209885903,24,1,7,0.2916666666666667,0.0416666666666666,0.2119738751814223,0,1,1,1,3,1
2097,4503,2026-06-04,veteran (1yr+),945,ph,desktop,,0,Thursday,False,3.332204510175204,science,205,0.6731707317073171,control,27,short,-0.597537229652141,27,5,22,0.8148148148148148,0.1851851851851851,0.4588776003870343,1,0,1,3,6,1
21054,4503,2026-07-04,veteran (1yr+),975,ph,desktop,1.0,1,Saturday,True,4.204692619390966,travel,1697,0.7206835592221568,control,66,long,1.049136065840617,35,1,6,0.1714285714285714,0.0285714285714285,0.2761973875181422,1,1,1,2,3,1
20465,4504,2026-07-03,veteran (1yr+),627,us,mobile,,0,Friday,False,4.290459441148391,technology,3297,0.7006369426751592,treatment,72,long,1.2748652576536512,33,0,1,0.0303030303030303,0.0,0.1985970004837929,0,0,1,1,4,0
36096,4504,2026-07-28,veteran (1yr+),652,us,mobile,0.0,1,Tuesday,False,3.6375861597263857,finance,3171,0.6890570797855566,treatment,37,medium,-0.14688264024162884,25,1,7,0.28,0.04,0.2183841315916787,0,1,1,1,3,1
3989,4505,2026-06-07,veteran (1yr+),584,au,desktop,,0,Sunday,True,3.1354942159291497,health,325,0.6953846153846154,control,22,short,-0.7750426347340428,16,4,19,1.1875,0.25,0.3361635220125786,1,0,1,4,3,1
2098,4506,2026-06-04,established (3-12mo),78,ca,mobile,,0,Thursday,False,3.8066624897703196,technology,366,0.6666666666666666,treatment,44,medium,0.11698319581824317,25,1,2,0.08,0.04,0.1869375907111756,0,1,1,0,4,0
23650,4506,2026-07-08,established (3-12mo),112,ca,mobile,0.0,1,Wednesday,False,3.9318256327243257,science,2426,0.6995053586150041,treatment,50,medium,0.4267138268974105,28,0,0,0.0,0.0,0.1602564102564102,0,0,1,0,3,0
33565,4507,2026-07-24,veteran (1yr+),1069,in,mobile,,0,Friday,False,3.6635616461296463,science,3447,0.6933565419205105,treatment,38,medium,-0.10767802869365979,17,0,1,0.0588235294117647,0.0,0.0960328979196903,0,0,1,1,2,0
15989,4508,2026-06-26,veteran (1yr+),685,br,desktop,,0,Friday,False,3.828641396489095,finance,1349,0.6953298739807264,control,45,medium,0.1952355516659537,30,2,6,0.2,0.0666666666666666,0.2774794388001935,1,2,1,1,3,1
24897,4508,2026-07-10,veteran (1yr+),699,br,desktop,1.0,1,Friday,False,3.970291913552122,relationships,3015,0.7117744610281924,control,52,medium,0.4702386893068413,20,0,1,0.05,0.0,0.1152636671504596,0,0,1,1,2,0
24288,4509,2026-07-09,veteran (1yr+),684,in,desktop,,0,Thursday,False,3.044522437723423,relationships,2940,0.710204081632653,control,20,short,-0.8841463652258252,16,0,0,0.0,0.0,0.0833333333333333,0,0,1,0,2,0
27375,4509,2026-07-14,veteran (1yr+),689,in,desktop,0.0,1,Tuesday,False,3.6375861597263857,career,3093,0.683155512447462,control,37,medium,-0.16408733659604668,21,1,1,0.0476190476190476,0.0476190476190476,0.1550072568940493,0,0,1,0,4,0
37327,4509,2026-07-30,veteran (1yr+),705,in,desktop,0.0,2,Thursday,False,3.4965075614664802,science,3843,0.7012750455373407,control,32,medium,-0.37487395648919497,20,1,3,0.15,0.05,0.1611756168359942,0,1,1,2,1,1
14145,4511,2026-06-23,veteran (1yr+),781,au,desktop,,0,Tuesday,False,3.2188758248682006,politics,1086,0.6961325966850829,treatment,24,short,-0.7304386049719193,17,1,4,0.2352941176470588,0.0588235294117647,0.1482341557813256,0,0,1,1,3,1
36097,4512,2026-07-28,established (3-12mo),340,au,mobile,,0,Tuesday,False,2.833213344056216,career,4036,0.6833498513379583,control,16,short,-1.0360451067999936,22,0,0,0.0,0.0,0.1217948717948717,0,0,1,0,2,0
7835,4513,2026-06-13,veteran (1yr+),1063,us,desktop,,0,Saturday,True,3.258096538021482,education,731,0.6963064295485636,control,25,short,-0.6491566841644992,28,3,14,0.5,0.1071428571428571,0.348306724721819,1,0,1,1,6,1
8426,4513,2026-06-14,veteran (1yr+),1064,us,desktop,1.0,1,Sunday,True,2.995732273553991,health,743,0.6756393001345895,control,19,short,-0.8974803895769274,16,0,0,0.0,0.0,0.0833333333333333,0,0,1,0,2,0
22371,4513,2026-07-06,veteran (1yr+),1086,us,desktop,0.5,2,Monday,False,3.4011973816621555,education,2005,0.7007481296758105,control,29,short,-0.4805690215378103,21,2,11,0.5238095238095238,0.0952380952380952,0.251233671988389,0,1,1,2,2,1
23007,4513,2026-07-07,veteran (1yr+),1087,us,desktop,0.6666666666666666,3,Tuesday,False,2.995732273553991,relationships,2788,0.7087517934002869,control,19,short,-0.9264708981799711,26,1,5,0.1923076923076923,0.0384615384615384,0.2122157716497339,0,1,1,0,4,1
29754,4513,2026-07-18,veteran (1yr+),1098,us,desktop,0.75,4,Saturday,True,3.828641396489095,technology,4805,0.694901144640999,control,45,medium,0.15833612659807916,21,0,0,0.0,0.0,0.1153846153846153,0,0,1,0,2,0
34832,4513,2026-07-26,veteran (1yr+),1106,us,desktop,0.6,5,Sunday,True,2.4849066497880004,relationships,4211,0.7124198527665637,control,11,very_short,-1.2650671618131377,22,1,5,0.2272727272727272,0.0454545454545454,0.1865747460087082,0,1,1,0,3,1
2749,4514,2026-06-05,veteran (1yr+),560,de,desktop,,0,Friday,False,3.367295829986474,career,343,0.6997084548104956,control,28,short,-0.5377835238263097,23,0,1,0.0434782608695652,0.0,0.1344944363812288,0,1,1,0,2,0
8427,4514,2026-06-14,veteran (1yr+),569,de,desktop,0.0,1,Sunday,True,3.5553480614894135,technology,1351,0.695040710584752,control,34,medium,-0.2965461119801169,21,1,5,0.238095238095238,0.0476190476190476,0.1801644895984518,0,0,1,1,3,1
9690,4514,2026-06-16,veteran (1yr+),571,de,desktop,0.5,2,Tuesday,False,3.8501476017100584,technology,1558,0.6938382541720154,control,46,medium,0.19968905737791517,26,1,3,0.1153846153846153,0.0384615384615384,0.1996371552975326,0,1,1,2,2,1
17265,4514,2026-06-28,veteran (1yr+),583,de,desktop,0.6666666666666666,3,Sunday,True,3.784189633918261,science,1768,0.6951357466063348,control,43,medium,0.11498524446928617,23,3,15,0.6521739130434783,0.1304347826086956,0.3225447508466376,1,0,1,2,4,1
19822,4514,2026-07-02,veteran (1yr+),587,de,desktop,0.75,4,Thursday,False,2.8903717578961645,career,2256,0.6786347517730497,control,17,short,-0.9945233082188533,21,0,0,0.0,0.0,0.1153846153846153,0,0,1,2,0,0
27376,4514,2026-07-14,veteran (1yr+),599,de,desktop,0.6,5,Tuesday,False,2.833213344056216,science,2802,0.6970021413276232,control,16,short,-1.087396430610622,22,0,0,0.0,0.0,0.1217948717948717,0,0,1,1,1,0
29755,4514,2026-07-18,veteran (1yr+),603,de,desktop,0.5,6,Saturday,True,3.4965075614664802,relationships,3600,0.7108333333333333,control,32,medium,-0.3762519697760753,15,0,1,0.0666666666666666,0.0,0.0832123850991775,0,0,1,0,2,0
32942,4514,2026-07-23,veteran (1yr+),608,de,desktop,0.4285714285714285,7,Thursday,False,3.6888794541139363,finance,2879,0.6887808266759291,control,39,medium,-0.06135309226473321,18,3,15,0.8333333333333334,0.1666666666666666,0.2904934687953555,1,1,1,4,1,1
34212,4514,2026-07-25,veteran (1yr+),610,de,desktop,0.5,8,Saturday,True,3.1354942159291497,technology,5489,0.6952085990162142,control,22,short,-0.792781281338149,26,0,0,0.0,0.0,0.1474358974358974,0,0,1,0,3,0
1478,4515,2026-06-03,veteran (1yr+),456,in,mobile,,0,Wednesday,False,4.418840607796598,sports,113,0.6814159292035398,control,82,long,1.7099168822762862,18,3,17,0.9444444444444444,0.1666666666666666,0.3030720851475568,1,0,1,0,6,1
13437,4515,2026-06-22,veteran (1yr+),475,in,mobile,1.0,1,Monday,False,2.6390573296152584,finance,1109,0.6988277727682597,control,13,very_short,-1.1732372159643765,17,2,6,0.3529411764705882,0.1176470588235294,0.1941461054668601,0,0,1,1,4,1
19823,4515,2026-07-02,veteran (1yr+),485,in,mobile,1.0,2,Thursday,False,3.784189633918261,sports,1601,0.6777014366021237,control,43,medium,0.07434602417637622,28,0,1,0.0357142857142857,0.0,0.1665457184325109,0,1,1,1,2,0
29756,4515,2026-07-18,veteran (1yr+),501,in,mobile,0.6666666666666666,3,Saturday,True,4.02535169073515,relationships,3601,0.7106359344626493,control,55,medium,0.5972122881692787,29,3,13,0.4482758620689655,0.1034482758620689,0.3484276729559748,1,2,1,2,3,1
32943,4515,2026-07-23,veteran (1yr+),506,in,mobile,0.75,4,Thursday,False,4.0943445622221,health,2876,0.6870653685674548,control,59,medium,0.7350230083282019,21,1,4,0.1904761904761904,0.0476190476190476,0.1738751814223512,0,0,1,1,3,1
28576,4516,2026-07-16,veteran (1yr+),462,us,desktop,,0,Thursday,False,3.1780538303479458,relationships,3459,0.7100318010985834,control,23,short,-0.7571727663633878,30,1,4,0.1333333333333333,0.0333333333333333,0.2315674891146589,0,0,1,2,3,1
35485,4516,2026-07-27,veteran (1yr+),473,us,desktop,1.0,1,Monday,False,3.091042453358316,career,3976,0.6856136820925554,control,21,short,-0.828436113894292,31,1,7,0.2258064516129032,0.032258064516129,0.2568456700532172,0,0,1,2,3,1
3990,4517,2026-06-07,veteran (1yr+),1150,ca,desktop,,0,Sunday,True,4.060443010546419,relationships,453,0.7108167770419426,treatment,57,medium,0.6818613540775704,27,1,6,0.2222222222222222,0.037037037037037,0.2249153362360909,0,0,1,4,1,1
9691,4517,2026-06-16,veteran (1yr+),1159,ca,desktop,1.0,1,Tuesday,False,3.58351893845611,career,1122,0.6693404634581105,treatment,35,medium,-0.24713093375832734,27,1,5,0.1851851851851851,0.037037037037037,0.2186260280599903,0,1,1,2,2,1
10943,4517,2026-06-18,veteran (1yr+),1161,ca,desktop,1.0,2,Thursday,False,3.871201010907891,career,1256,0.6679936305732485,treatment,47,medium,0.2511306492153566,24,3,17,0.7083333333333334,0.125,0.3415336236090953,1,0,1,1,6,1
17266,4517,2026-06-28,veteran (1yr+),1171,ca,desktop,1.0,3,Sunday,True,4.382026634673881,career,1970,0.6736040609137056,treatment,79,long,1.579828203811847,28,1,7,0.25,0.0357142857142857,0.237614900822448,0,0,1,1,4,1
29757,4517,2026-07-18,veteran (1yr+),1191,ca,desktop,1.0,4,Saturday,True,3.1354942159291497,science,3052,0.6965923984272608,treatment,22,short,-0.8202005028150868,11,1,6,0.5454545454545454,0.0909090909090909,0.1223512336719883,0,0,1,1,2,1
30417,4517,2026-07-19,veteran (1yr+),1192,ca,desktop,1.0,5,Sunday,True,3.367295829986474,finance,2646,0.690098261526833,treatment,28,short,-0.5317656061376592,20,2,7,0.35,0.1,0.21966618287373,0,0,1,1,4,1
37328,4517,2026-07-30,veteran (1yr+),1203,ca,desktop,1.0,6,Thursday,False,4.2626798770413155,travel,2999,0.7139046348782928,treatment,70,long,1.2151814405433805,25,4,17,0.68,0.16,0.381277213352685,1,1,1,1,6,1
4663,4518,2026-06-08,veteran (1yr+),1017,us,mobile,,0,Monday,False,3.5263605246161616,relationships,532,0.7124060150375939,control,33,medium,-0.3339274368219295,27,2,7,0.2592592592592592,0.074074074074074,0.2645379777455249,0,2,1,1,3,1
5304,4518,2026-06-09,veteran (1yr+),1018,us,mobile,1.0,1,Tuesday,False,3.784189633918261,finance,423,0.6997635933806147,control,43,medium,0.10970600368905804,23,1,6,0.2608695652173913,0.0434782608695652,0.1992743105950653,0,0,1,0,4,1
11520,4518,2026-06-19,veteran (1yr+),1028,us,mobile,1.0,2,Friday,False,3.9318256327243257,career,1327,0.6669178598342125,control,50,medium,0.37569604495877756,37,2,11,0.2972972972972973,0.054054054054054,0.3537977745524915,1,1,1,4,2,1
13438,4518,2026-06-22,veteran (1yr+),1031,us,mobile,1.0,3,Monday,False,2.6390573296152584,relationships,1646,0.7083839611178615,control,13,very_short,-1.180418095904846,19,0,0,0.0,0.0,0.1025641025641025,0,0,1,1,1,0
16636,4518,2026-06-27,veteran (1yr+),1036,us,mobile,0.75,4,Saturday,True,2.8903717578961645,relationships,2035,0.7125307125307125,control,17,short,-1.0111199640882627,28,1,6,0.2142857142857142,0.0357142857142857,0.2313255926463473,0,0,1,1,4,1
22372,4518,2026-07-06,veteran (1yr+),1045,us,mobile,0.8,5,Monday,False,3.7612001156935624,health,1928,0.6950207468879668,control,42,medium,0.0412090642185219,32,1,5,0.15625,0.03125,0.2506773101112723,0,0,1,2,4,1
23008,4518,2026-07-07,veteran (1yr+),1046,us,mobile,0.8333333333333334,6,Tuesday,False,3.4965075614664802,technology,3711,0.6965777418485584,control,32,medium,-0.3792519735397889,26,0,0,0.0,0.0,0.1474358974358974,0,1,1,0,2,0
28577,4518,2026-07-16,veteran (1yr+),1055,us,mobile,0.7142857142857143,7,Thursday,False,3.1354942159291497,politics,2222,0.7079207920792079,control,22,short,-0.8172851800350557,18,3,12,0.6666666666666666,0.1666666666666666,0.2716255442670536,1,0,1,3,3,1
29758,4518,2026-07-18,veteran (1yr+),1057,us,mobile,0.75,8,Saturday,True,2.6390573296152584,travel,2396,0.7191151919866444,control,13,very_short,-1.1509651489709989,18,3,14,0.7777777777777778,0.1666666666666666,0.2842041606192549,1,0,1,0,6,1
31029,4518,2026-07-20,veteran (1yr+),1059,us,mobile,0.7777777777777778,9,Monday,False,3.784189633918261,science,3182,0.6948460087994972,control,43,medium,0.11498524446928617,21,0,1,0.0476190476190476,0.0,0.121673923560716,0,0,1,1,2,0
32299,4518,2026-07-22,veteran (1yr+),1061,us,mobile,0.7,10,Wednesday,False,3.332204510175204,technology,5193,0.6961294049682265,control,27,short,-0.5860166274389689,21,0,0,0.0,0.0,0.1153846153846153,0,0,1,0,2,0
17917,4519,2026-06-29,veteran (1yr+),1214,in,mobile,,0,Monday,False,3.9889840465642745,sports,1472,0.6759510869565217,treatment,53,medium,0.49372316727891724,32,2,9,0.28125,0.0625,0.3091678761490082,1,0,1,1,6,1
245,4520,2026-06-01,veteran (1yr+),844,in,mobile,,0,Monday,False,4.290459441148391,relationships,34,0.8235294117647058,treatment,72,long,1.316729348389758,24,2,11,0.4583333333333333,0.0833333333333333,0.2704644412191582,1,1,1,0,5,1
4664,4520,2026-06-08,veteran (1yr+),851,in,mobile,1.0,1,Monday,False,3.4965075614664802,education,453,0.673289183222958,treatment,32,medium,-0.3541282745677935,18,0,1,0.0555555555555555,0.0,0.1024431543299467,0,1,1,0,2,0
19189,4520,2026-07-01,veteran (1yr+),874,in,mobile,0.5,2,Wednesday,False,3.8066624897703196,career,2191,0.6764034687357371,treatment,44,medium,0.1265652534719356,22,0,0,0.0,0.0,0.1217948717948717,0,0,1,0,2,0
7836,4521,2026-06-13,veteran (1yr+),354,us,mobile,,0,Saturday,True,3.7376696182833684,career,915,0.673224043715847,treatment,41,medium,0.0019998577285146196,22,1,3,0.1363636363636363,0.0454545454545454,0.173996129656507,0,0,1,2,2,1
16637,4521,2026-06-27,veteran (1yr+),368,us,mobile,1.0,1,Saturday,True,4.143134726391533,relationships,2036,0.712671905697446,treatment,62,long,0.8934840188482996,25,3,17,0.68,0.12,0.3479438800193517,1,1,1,3,3,1
19824,4521,2026-07-02,veteran (1yr+),373,us,mobile,1.0,2,Thursday,False,4.0943445622221,travel,1584,0.7253787878787878,treatment,59,medium,0.7585566601107809,28,2,7,0.25,0.0714285714285714,0.2709482341557813,1,2,1,1,3,1
33566,4521,2026-07-24,veteran (1yr+),395,us,mobile,1.0,3,Friday,False,3.4965075614664802,politics,2637,0.7053469852104665,treatment,32,medium,-0.3830523047193739,31,0,0,0.0,0.0,0.1794871794871795,0,0,1,0,3,0
3991,4523,2026-06-07,established (3-12mo),256,ca,mobile,,0,Sunday,True,2.772588722239781,finance,324,0.6697530864197531,control,15,very_short,-1.0877076679874809,28,3,18,0.6428571428571429,0.1071428571428571,0.3734639574262215,1,0,1,1,6,1
2099,4525,2026-06-04,veteran (1yr+),346,us,mobile,,0,Thursday,False,3.044522437723423,education,207,0.6763285024154589,treatment,20,short,-0.8598912624478605,24,2,12,0.5,0.0833333333333333,0.2767537493952588,1,1,1,0,5,1
3391,4525,2026-06-06,veteran (1yr+),348,us,mobile,1.0,1,Saturday,True,2.70805020110221,technology,574,0.6846689895470384,treatment,14,very_short,-1.123604727576837,17,4,17,1.0,0.2352941176470588,0.3299951620706338,1,0,1,0,7,1
5305,4525,2026-06-09,veteran (1yr+),351,us,mobile,1.0,2,Tuesday,False,3.258096538021482,career,629,0.6740858505564388,treatment,25,short,-0.6623489195697306,25,1,5,0.2,0.04,0.2058055152394775,0,1,1,1,3,1
5933,4525,2026-06-10,veteran (1yr+),352,us,mobile,1.0,3,Wednesday,False,3.9889840465642745,science,621,0.6698872785829307,treatment,53,medium,0.5603117907951781,21,2,9,0.4285714285714285,0.0952380952380952,0.2386550556361877,0,0,1,0,5,1
